C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_291.jpg,,,-0.2060086,0.4,0,30.03735
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_361.jpg,,,-0.223176,0.4,0,30.03642
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_432.jpg,,,-0.2575107,0.4,0,30.03429
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_503.jpg,,,-0.2703863,0.4,0,30.03407
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_576.jpg,,,-0.2703863,0.4,0,30.03531
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_650.jpg,,,-0.2703863,0.4,0,30.0358
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_722.jpg,,,-0.2703863,0.4,0,30.03618
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_796.jpg,,,-0.2703863,0.4,0,30.03624
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_871.jpg,,,-0.2703863,0.4,0,30.03652
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_36_946.jpg,,,-0.2703863,0.4,0,30.03658
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_023.jpg,,,-0.2618026,0.4,0,30.03716
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_098.jpg,,,-0.2446352,0.4,0,30.03799
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_165.jpg,,,-0.2403433,0.4,0,30.03789
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_235.jpg,,,-0.223176,0.4,0,30.0384
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_309.jpg,,,-0.223176,0.4,0,30.03797
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_384.jpg,,,-0.223176,0.4,0,30.03775
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_454.jpg,,,-0.223176,0.4,0,30.03673
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_528.jpg,,,-0.1931331,0.4,0,30.03842
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_602.jpg,,,-0.1244635,0.4,0,30.03985
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_678.jpg,,,-0.111588,0.4,0,30.03925
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_753.jpg,,,-0.111588,0.4,0,30.03879
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_828.jpg,,,-0.111588,0.4,0,30.0385
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_906.jpg,,,-0.111588,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_37_981.jpg,,,-0.111588,0.4,0,30.03827
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_059.jpg,,,-0.111588,0.4,0,30.03817
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_127.jpg,,,-0.111588,0.4,0,30.03811
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_201.jpg,,,-0.111588,0.4,0,30.0381
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_269.jpg,,,-0.111588,0.4,0,30.03809
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_337.jpg,,,-0.111588,0.4,0,30.03811
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_405.jpg,,,-0.0944206,0.4,0,30.03848
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_472.jpg,,,-0.06008584,0.4,0,30.03879
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_542.jpg,,,-0.06008584,0.4,0,30.0386
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_609.jpg,,,-0.06008584,0.4,0,30.03849
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_678.jpg,,,-0.06008584,0.4,0,30.03847
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_747.jpg,,,-0.06008584,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_816.jpg,,,-0.06008584,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_885.jpg,,,-0.06008584,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_38_955.jpg,,,-0.06008584,0.4,0,30.03832
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_023.jpg,,,-0.03004292,0.4,0,30.03852
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_092.jpg,,,-0.03004292,0.4,0,30.03849
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_159.jpg,,,-0.03004292,0.4,0,30.03843
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_227.jpg,,,-0.03004292,0.4,0,30.0384
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_297.jpg,,,-0.03004292,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_365.jpg,,,-0.03004292,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_431.jpg,,,-0.03004292,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_498.jpg,,,-0.03004292,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_564.jpg,,,-0.03004292,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_641.jpg,,,-0.03004292,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_709.jpg,,,-0.03004292,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_782.jpg,,,-0.03004292,0.4,0,30.03834
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_856.jpg,,,-0.03862661,0.4,0,30.03828
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_39_927.jpg,,,-0.0472103,0.4,0,30.03819
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_000.jpg,,,-0.05150215,0.4,0,30.03817
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_074.jpg,,,-0.05150215,0.4,0,30.03823
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_150.jpg,,,-0.05150215,0.4,0,30.03826
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_218.jpg,,,-0.05150215,0.4,0,30.03829
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_292.jpg,,,-0.05150215,0.4,0,30.03829
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_367.jpg,,,-0.05150215,0.4,0,30.03831
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_442.jpg,,,-0.05150215,0.4,0,30.03831
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_519.jpg,,,-0.05150215,0.4,0,30.03831
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_596.jpg,,,-0.05150215,0.4,0,30.03831
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_673.jpg,,,-0.04291845,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_739.jpg,,,-0.03862661,0.4,0,30.0384
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_807.jpg,,,-0.03004292,0.4,0,30.03844
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_875.jpg,,,-0.03004292,0.4,0,30.0384
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_40_944.jpg,,,-0.01716738,0.4,0,30.03843
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_014.jpg,,,-0.01716738,0.4,0,30.03841
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_084.jpg,,,-0.01716738,0.4,0,30.03841
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_156.jpg,,,-0.01716738,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_227.jpg,,,-0.01716738,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_297.jpg,,,-0.01716738,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_366.jpg,,,-0.01716738,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_435.jpg,,,-0.01716738,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_503.jpg,,,-0.01716738,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_572.jpg,,,-0.01716738,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_640.jpg,,,-0.01716738,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_709.jpg,,,-0.01716738,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_779.jpg,,,-0.01716738,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_845.jpg,,,-0.01716738,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_913.jpg,,,-0.01716738,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_41_980.jpg,,,-0.01287554,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_058.jpg,,,0,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_134.jpg,,,0,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_209.jpg,,,0,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_282.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_355.jpg,,,0,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_426.jpg,,,0,0.4,0,30.03835
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_496.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_564.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_641.jpg,,,0,0.4,0,30.03836
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_717.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_792.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_867.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_42_942.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_018.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_092.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_165.jpg,,,0,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_239.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_312.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_386.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_460.jpg,,,0,0.4,0,30.03837
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_532.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_607.jpg,,,0,0.4,0,30.03844
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_679.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_752.jpg,,,0,0.4,0,30.03838
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_824.jpg,,,0.008583691,0.4,0,30.03839
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_898.jpg,,,0.03862661,0.4,0,30.03807
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_43_970.jpg,,,0.06008584,0.4,0,30.03775
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_042.jpg,,,0.06437768,0.4,0,30.03789
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_114.jpg,,,0.07296138,0.4,0,30.03785
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_185.jpg,,,0.07296138,0.4,0,30.03807
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_257.jpg,,,0.07296138,0.4,0,30.03811
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_329.jpg,,,0.08583691,0.4,0,30.03793
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_400.jpg,,,0.0944206,0.4,0,30.03782
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_473.jpg,,,0.1030043,0.4,0,30.03767
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_543.jpg,,,0.1244635,0.4,0,30.03707
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_613.jpg,,,0.1502146,0.4,0,30.03641
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_679.jpg,,,0.1630901,0.4,0,30.0363
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_746.jpg,,,0.1630901,0.4,0,30.03673
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_814.jpg,,,0.1630901,0.4,0,30.03724
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_881.jpg,,,0.1630901,0.4,0,30.03741
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_44_957.jpg,,,0.1630901,0.4,0,30.03754
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_031.jpg,,,0.1630901,0.4,0,30.03764
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_105.jpg,,,0.1630901,0.4,0,30.03769
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_177.jpg,,,0.1630901,0.4,0,30.03773
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_251.jpg,,,0.1630901,0.4,0,30.03777
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_322.jpg,,,0.1630901,0.4,0,30.03773
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_392.jpg,,,0.1630901,0.4,0,30.03773
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_461.jpg,,,0.1630901,0.4,0,30.03773
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_530.jpg,,,0.1630901,0.4,0,30.03775
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_599.jpg,,,0.1630901,0.4,0,30.03775
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_668.jpg,,,0.1630901,0.4,0,30.03803
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_736.jpg,,,0.167382,0.4,0,30.03757
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_804.jpg,,,0.1802575,0.4,0,30.03702
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_871.jpg,,,0.2017167,0.4,0,30.03567
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_45_937.jpg,,,0.2060086,0.4,0,30.03627
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_012.jpg,,,0.2188841,0.4,0,30.0356
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_079.jpg,,,0.223176,0.4,0,30.03696
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_146.jpg,,,0.2274678,0.4,0,30.03612
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_214.jpg,,,0.2274678,0.4,0,30.03515
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_281.jpg,,,0.2274678,0.4,0,30.03448
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_349.jpg,,,0.2360515,0.4,0,30.03608
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_416.jpg,,,0.2446352,0.4,0,30.03562
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_484.jpg,,,0.2446352,0.4,0,30.03707
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_553.jpg,,,0.2446352,0.4,0,30.0364
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_624.jpg,,,0.2575107,0.4,0,30.03537
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_694.jpg,,,0.2746781,0.4,0,30.03581
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_762.jpg,,,0.2961373,0.4,0,30.03399
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_833.jpg,,,0.2961373,0.4,0,30.03465
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_905.jpg,,,0.2961373,0.4,0,30.03535
C:\Users\Andrew\Desktop\Training\IMG\center_2018_08_23_22_37_46_977.jpg,,,0.2961373,0.4,0,30.0358
